date,1. open,2. high,3. low,4. close,5. volume
2020-02-07 15:10:00,319.455,319.5708,319.18,319.18,223966.0
2020-02-07 15:05:00,319.56,319.85,319.4,319.44,213378.0
2020-02-07 15:00:00,319.48,319.83,319.23,319.57,230847.0
2020-02-07 14:55:00,319.5728,320.0463,319.351,319.4776,252900.0
2020-02-07 14:50:00,319.9201,319.94,319.33,319.55,231949.0
2020-02-07 14:45:00,319.74,320.24,319.51,319.94,298912.0
2020-02-07 14:40:00,319.91,320.1,319.57,319.74,277772.0
2020-02-07 14:35:00,319.58,320.09,319.58,319.92,349162.0
2020-02-07 14:30:00,318.76,319.75,318.66,319.6075,457749.0
2020-02-07 14:25:00,319.3052,319.6065,318.6057,318.7352,633223.0
2020-02-07 14:20:00,319.41,319.95,319.25,319.32,363040.0
2020-02-07 14:15:00,319.8115,320.3774,319.1462,319.3915,555511.0
2020-02-07 14:10:00,320.53,320.6,319.5501,319.82,627965.0
2020-02-07 14:05:00,320.73,321.01,320.45,320.55,332006.0
2020-02-07 14:00:00,321.33,321.42,320.71,320.74,299392.0
2020-02-07 13:55:00,321.44,321.54,321.209,321.325,164403.0
2020-02-07 13:50:00,321.795,321.8,321.31,321.47,172906.0
2020-02-07 13:45:00,321.6972,321.89,321.55,321.7827,199697.0
2020-02-07 13:40:00,321.78,322.35,321.632,321.655,233046.0
2020-02-07 13:35:00,322.23,322.4458,321.73,321.795,218316.0
2020-02-07 13:30:00,322.15,322.33,322.07,322.2234,170807.0
2020-02-07 13:25:00,322.54,322.58,321.88,322.14,251727.0
2020-02-07 13:20:00,322.411,322.65,322.34,322.54,136132.0
2020-02-07 13:15:00,322.69,322.71,322.41,322.4222,128786.0
2020-02-07 13:10:00,322.6299,322.75,322.55,322.69,120243.0
2020-02-07 13:05:00,322.58,322.63,322.35,322.62,182121.0
2020-02-07 13:00:00,322.74,322.89,322.59,322.59,130988.0
2020-02-07 12:55:00,322.87,322.8701,322.5981,322.71,152191.0
2020-02-07 12:50:00,322.9304,323.05,322.83,322.8819,99206.0
2020-02-07 12:45:00,323.07,323.2299,322.85,322.89,154774.0
2020-02-07 12:40:00,323.03,323.1,322.91,323.066,126206.0
2020-02-07 12:35:00,323.23,323.2785,322.9801,323.01,133928.0
2020-02-07 12:30:00,323.24,323.33,323.14,323.24,100948.0
2020-02-07 12:25:00,323.11,323.4,323.06,323.235,201084.0
2020-02-07 12:20:00,323.0743,323.21,323.04,323.0901,168392.0
2020-02-07 12:15:00,322.94,323.0737,322.77,323.0737,127667.0
2020-02-07 12:10:00,322.78,323.1,322.77,322.9449,144435.0
2020-02-07 12:05:00,322.8503,322.94,322.72,322.78,121129.0
2020-02-07 12:00:00,322.73,323.06,322.73,322.84,170926.0
2020-02-07 11:55:00,322.66,322.74,322.44,322.7203,172902.0
2020-02-07 11:50:00,322.8728,322.895,322.42,322.67,181057.0
2020-02-07 11:45:00,322.95,323.015,322.79,322.8568,106846.0
2020-02-07 11:40:00,322.76,323.04,322.68,322.961,181154.0
2020-02-07 11:35:00,322.96,323.4,322.72,322.77,359257.0
2020-02-07 11:30:00,322.99,323.1327,322.9,322.9603,206074.0
2020-02-07 11:25:00,322.72,323.1,322.7,322.99,260039.0
2020-02-07 11:20:00,322.97,323.03,322.5,322.68,273011.0
2020-02-07 11:15:00,322.42,323.0482,322.2838,322.98,247986.0
2020-02-07 11:10:00,322.23,322.6025,322.1232,322.43,187278.0
2020-02-07 11:05:00,322.38,322.67,322.03,322.26,376559.0
2020-02-07 11:00:00,322.65,322.97,322.37,322.3769,269145.0
2020-02-07 10:55:00,322.7209,322.8007,322.37,322.62,252030.0
2020-02-07 10:50:00,323.2455,323.5523,322.7263,322.7403,380478.0
2020-02-07 10:45:00,322.8892,323.32,322.65,323.2246,379629.0
2020-02-07 10:40:00,322.6829,323.4295,322.6623,322.8929,412332.0
2020-02-07 10:35:00,322.22,322.8776,322.22,322.6578,506509.0
2020-02-07 10:30:00,322.043,322.4685,321.77,322.22,496492.0
2020-02-07 10:25:00,321.1499,322.07,321.13,322.05,507372.0
2020-02-07 10:20:00,321.1004,321.7127,320.7518,321.1174,637856.0
2020-02-07 10:15:00,321.132,321.38,321.06,321.08,300037.0
2020-02-07 10:10:00,320.95,321.391,320.86,321.13,434569.0
2020-02-07 10:05:00,321.18,321.46,320.7706,320.97,567198.0
2020-02-07 10:00:00,321.17,321.48,320.97,321.21,480764.0
2020-02-07 09:55:00,321.45,321.5111,321.035,321.1985,496807.0
2020-02-07 09:50:00,320.72,321.54,320.72,321.54,739912.0
2020-02-07 09:45:00,321.01,321.2603,320.78,320.78,748001.0
2020-02-07 09:40:00,320.8559,321.535,320.6918,321.2894,908878.0
2020-02-07 09:35:00,322.38,322.73,321.0255,321.0255,2171611.0
2020-02-06 16:00:00,324.91,325.24,324.89,325.21,1364899.0
2020-02-06 15:55:00,324.74,325.01,324.5,324.92,484597.0
2020-02-06 15:50:00,324.545,324.755,324.4737,324.73,284234.0
2020-02-06 15:45:00,324.41,324.55,324.26,324.54,211443.0
2020-02-06 15:40:00,324.3701,324.55,324.31,324.38,243555.0
2020-02-06 15:35:00,324.13,324.42,324.12,324.37,222501.0
2020-02-06 15:30:00,324.07,324.25,324.03,324.15,223909.0
2020-02-06 15:25:00,324.54,324.55,323.92,324.06,325762.0
2020-02-06 15:20:00,324.48,324.5899,324.35,324.5433,124919.0
2020-02-06 15:15:00,324.65,324.68,324.3,324.4864,169108.0
2020-02-06 15:10:00,324.36,324.68,324.35,324.67,229382.0
2020-02-06 15:05:00,324.515,324.67,324.12,324.3758,316386.0
2020-02-06 15:00:00,324.69,324.8,324.5,324.5,159204.0
2020-02-06 14:55:00,324.985,325.0,324.66,324.72,138027.0
2020-02-06 14:50:00,324.9464,325.2558,324.9155,324.9944,336092.0
2020-02-06 14:45:00,324.66,324.95,324.645,324.94,178024.0
2020-02-06 14:40:00,324.9,324.905,324.6041,324.642,204039.0
2020-02-06 14:35:00,324.6332,324.92,324.58,324.9,213978.0
2020-02-06 14:30:00,324.51,324.77,324.35,324.615,283464.0
2020-02-06 14:25:00,324.4517,324.8115,324.301,324.5217,378346.0
2020-02-06 14:20:00,324.9495,324.98,324.4,324.42,263252.0
2020-02-06 14:15:00,324.95,324.99,324.82,324.94,149529.0
2020-02-06 14:10:00,324.86,324.98,324.75,324.9482,239913.0
2020-02-06 14:05:00,324.58,324.87,324.5399,324.86,201663.0
2020-02-06 14:00:00,324.51,324.72,324.47,324.57,207983.0
2020-02-06 13:55:00,324.3101,324.59,324.3074,324.5187,286606.0
2020-02-06 13:50:00,324.33,324.36,324.14,324.3211,188970.0
2020-02-06 13:45:00,323.82,324.35,323.79,324.3353,382687.0
2020-02-06 13:40:00,323.98,323.98,323.75,323.8,163802.0
2020-02-06 13:35:00,323.695,324.0,323.6456,323.98,259429.0
2020-02-06 13:30:00,323.92,323.9864,323.69,323.69,157522.0
2020-02-06 13:25:00,323.78,324.0,323.65,323.9184,222171.0
2020-02-06 13:20:00,323.86,324.0,323.69,323.78,194538.0
2020-02-06 13:15:00,323.495,323.85,323.43,323.83,196098.0
2020-02-06 13:10:00,323.8,323.94,323.36,323.5,219822.0
2020-02-06 13:05:00,323.5,323.84,323.49,323.7927,305866.0
2020-02-06 13:00:00,323.13,323.6,323.12,323.52,349869.0
2020-02-06 12:55:00,323.0203,323.1899,322.92,323.1,151131.0
2020-02-06 12:50:00,323.38,323.7,323.01,323.04,203739.0
2020-02-06 12:45:00,322.89,323.385,322.89,323.3603,241877.0
2020-02-06 12:40:00,322.97,323.04,322.77,322.91,1333330.0
2020-02-06 12:35:00,323.06,323.13,322.77,322.94,188192.0
2020-02-06 12:30:00,322.7994,323.07,322.74,323.05,371338.0
2020-02-06 12:25:00,322.7713,322.82,322.61,322.8,120923.0
2020-02-06 12:20:00,322.625,322.82,322.51,322.76,167910.0
2020-02-06 12:15:00,322.475,322.635,322.3,322.635,130002.0
2020-02-06 12:10:00,322.36,322.62,322.28,322.475,202491.0
2020-02-06 12:05:00,321.6454,322.37,321.54,322.36,275383.0
2020-02-06 12:00:00,322.35,322.51,321.65,321.65,357472.0
2020-02-06 11:55:00,322.59,322.68,322.21,322.3499,149563.0
2020-02-06 11:50:00,322.32,322.62,322.32,322.6012,106952.0
2020-02-06 11:45:00,322.515,322.6498,322.33,322.33,140130.0
2020-02-06 11:40:00,322.8338,322.8499,322.37,322.51,197548.0
2020-02-06 11:35:00,322.51,322.85,322.48,322.83,221582.0
2020-02-06 11:30:00,322.451,322.6,322.21,322.51,215283.0
2020-02-06 11:25:00,322.355,322.62,322.31,322.465,266661.0
2020-02-06 11:20:00,322.25,322.36,321.97,322.36,156675.0
2020-02-06 11:15:00,322.11,322.57,322.0,322.25,311046.0
2020-02-06 11:10:00,321.8352,322.419,321.8084,322.0852,233701.0
2020-02-06 11:05:00,321.7102,322.3459,321.6352,321.8202,208001.0
2020-02-06 11:00:00,321.52,321.8,321.42,321.69,195729.0
2020-02-06 10:55:00,321.84,322.18,321.46,321.55,228855.0
2020-02-06 10:50:00,320.98,322.06,320.91,321.83,379347.0
2020-02-06 10:45:00,321.21,321.35,320.84,320.997,146875.0
2020-02-06 10:40:00,320.94,321.44,320.92,321.18,269485.0
2020-02-06 10:35:00,320.52,320.95,320.39,320.91,298817.0
2020-02-06 10:30:00,320.77,321.22,320.435,320.52,299989.0
2020-02-06 10:25:00,320.72,321.6,320.65,320.76,338874.0
2020-02-06 10:20:00,321.5891,321.63,320.6501,320.7224,401288.0
2020-02-06 10:15:00,321.42,321.67,321.23,321.57,256623.0
2020-02-06 10:10:00,321.44,321.73,321.18,321.4111,292514.0
2020-02-06 10:05:00,322.3525,322.5,321.25,321.455,477825.0
2020-02-06 10:00:00,321.89,322.43,321.7,322.38,446372.0
2020-02-06 09:55:00,321.82,321.9,321.6418,321.9,315843.0
2020-02-06 09:50:00,321.5404,322.2625,321.3824,321.8637,417695.0
2020-02-06 09:45:00,320.74,321.57,320.5362,321.57,504015.0
2020-02-06 09:40:00,321.67,321.8329,320.68,320.68,666297.0
2020-02-06 09:35:00,322.61,323.0,321.7,321.7,1437328.0
2020-02-05 16:00:00,321.26,321.6,320.95,321.58,888684.0
2020-02-05 15:55:00,321.2634,321.5791,320.8383,321.2734,833720.0
2020-02-05 15:50:00,321.7552,321.85,321.21,321.26,438946.0
2020-02-05 15:45:00,321.9,321.98,321.66,321.77,336915.0
2020-02-05 15:40:00,321.93,321.97,321.73,321.91,247251.0
2020-02-05 15:35:00,322.18,322.25,321.82,321.93,258704.0
2020-02-05 15:30:00,322.38,322.67,322.12,322.19,362152.0
2020-02-05 15:25:00,322.25,322.5,322.16,322.3609,239032.0
2020-02-05 15:20:00,321.91,322.34,321.8476,322.2312,362718.0
2020-02-05 15:15:00,321.8148,321.96,321.8,321.9,182803.0
2020-02-05 15:10:00,321.698,321.98,321.69,321.83,270854.0
2020-02-05 15:05:00,321.265,321.73,321.265,321.69,338850.0
2020-02-05 15:00:00,321.49,321.54,321.18,321.27,262819.0
2020-02-05 14:55:00,320.96,321.5,320.95,321.4925,337106.0
2020-02-05 14:50:00,320.8791,320.96,320.725,320.96,139742.0
2020-02-05 14:45:00,320.85,320.97,320.7702,320.88,135500.0
2020-02-05 14:40:00,320.84,320.94,320.6,320.84,152816.0
2020-02-05 14:35:00,320.755,320.91,320.621,320.845,127871.0
2020-02-05 14:30:00,320.98,320.9839,320.66,320.755,152955.0
2020-02-05 14:25:00,320.8779,321.13,320.81,320.9774,175138.0
2020-02-05 14:20:00,320.27,321.13,320.26,320.88,199450.0
2020-02-05 14:15:00,320.19,320.4429,320.13,320.2854,116820.0
2020-02-05 14:10:00,320.28,320.41,320.07,320.235,144295.0
2020-02-05 14:05:00,320.61,320.66,320.2,320.29,109901.0
2020-02-05 14:00:00,320.65,320.91,320.55,320.61,133663.0
2020-02-05 13:55:00,320.535,320.91,320.53,320.6789,161619.0
2020-02-05 13:50:00,320.565,320.665,320.41,320.53,105034.0
2020-02-05 13:45:00,320.195,320.6,320.04,320.56,139580.0
2020-02-05 13:40:00,320.37,320.45,320.08,320.17,115085.0
2020-02-05 13:35:00,320.23,320.64,320.1,320.38,194275.0
2020-02-05 13:30:00,320.41,320.56,320.16,320.25,148257.0
2020-02-05 13:25:00,320.3669,320.7722,320.3519,320.4013,180999.0
2020-02-05 13:20:00,320.3884,320.8683,320.2578,320.3634,251439.0
2020-02-05 13:15:00,320.48,320.74,320.355,320.38,139415.0
2020-02-05 13:10:00,321.025,321.025,320.415,320.47,238038.0
2020-02-05 13:05:00,321.38,321.41,320.9638,321.03,164031.0
2020-02-05 13:00:00,321.19,321.4,321.02,321.37,154289.0
2020-02-05 12:55:00,321.46,321.72,321.08,321.21,195986.0
2020-02-05 12:50:00,321.195,321.497,321.195,321.4401,76695.0
2020-02-05 12:45:00,321.475,321.475,321.1701,321.2,97817.0
2020-02-05 12:40:00,321.3444,321.56,321.22,321.475,104397.0
2020-02-05 12:35:00,321.35,321.4261,321.12,321.34,123521.0
2020-02-05 12:30:00,321.29,321.47,321.0807,321.36,174348.0
2020-02-05 12:25:00,321.4985,321.8015,321.211,321.2684,299709.0
2020-02-05 12:20:00,321.85,322.05,321.39,321.47,316215.0
2020-02-05 12:15:00,321.69,321.91,321.6,321.87,258335.0
2020-02-05 12:10:00,321.195,321.77,321.195,321.705,274829.0
2020-02-05 12:05:00,321.35,321.365,321.071,321.18,141004.0
2020-02-05 12:00:00,320.99,321.42,320.83,321.37,226002.0
2020-02-05 11:55:00,320.915,321.08,320.65,320.995,235947.0
2020-02-05 11:50:00,320.23,320.99,320.07,320.9,282583.0
2020-02-05 11:45:00,319.9863,320.5821,319.9716,320.2363,374835.0
2020-02-05 11:40:00,320.2593,320.44,319.9,320.0,349148.0
2020-02-05 11:35:00,320.94,321.0799,320.25,320.29,236653.0
2020-02-05 11:30:00,320.6905,321.2821,320.6117,320.9802,286858.0
2020-02-05 11:25:00,321.22,321.32,320.55,320.68,267975.0
2020-02-05 11:20:00,321.17,321.46,321.11,321.22,253917.0
2020-02-05 11:15:00,321.39,321.5,321.07,321.19,354465.0
2020-02-05 11:10:00,320.79,321.589,320.67,321.39,383152.0
2020-02-05 11:05:00,320.7529,321.4376,320.697,320.7529,428218.0
2020-02-05 11:00:00,320.2,321.2,319.95,320.78,516916.0
2020-02-05 10:55:00,319.3929,320.45,319.3,320.22,505978.0
2020-02-05 10:50:00,319.9134,320.2878,319.397,319.4334,362746.0
2020-02-05 10:45:00,319.4084,320.2801,319.2591,319.9784,567345.0
2020-02-05 10:40:00,320.5,320.686,319.18,319.3999,602753.0
2020-02-05 10:35:00,320.71,320.98,319.65,320.49,697526.0
2020-02-05 10:30:00,321.7352,322.0487,320.3372,320.7312,679788.0
2020-02-05 10:25:00,321.85,322.14,321.5801,321.76,253786.0
2020-02-05 10:20:00,321.67,322.2,321.41,321.775,454540.0
2020-02-05 10:15:00,322.3286,322.36,321.54,321.6301,517547.0
2020-02-05 10:10:00,322.86,323.48,322.1608,322.34,562565.0
2020-02-05 10:05:00,323.0,323.32,322.69,322.88,489667.0
2020-02-05 10:00:00,322.59,323.22,322.42,323.0,506436.0
2020-02-05 09:55:00,323.35,323.35,322.5198,322.6244,690539.0
2020-02-05 09:50:00,321.36,323.3588,321.36,323.3588,880890.0
2020-02-05 09:45:00,321.6702,321.9755,321.2649,321.4402,826786.0
2020-02-05 09:40:00,323.78,323.78,321.8,321.8,1020467.0
2020-02-05 09:35:00,323.703,325.0711,323.6297,323.8259,2789886.0
2020-02-04 16:00:00,318.48,319.15,318.45,318.86,1229312.0
2020-02-04 15:55:00,318.28,318.53,317.99,318.485,632506.0
2020-02-04 15:50:00,317.75,318.3132,317.65,318.27,406320.0
2020-02-04 15:45:00,317.9752,318.2654,317.7049,317.7752,463419.0
2020-02-04 15:40:00,318.12,318.5,317.88,317.97,342084.0
2020-02-04 15:35:00,318.5697,318.5697,317.925,318.095,395867.0
2020-02-04 15:30:00,318.61,318.84,318.33,318.57,285723.0
2020-02-04 15:25:00,318.9551,319.13,318.5,318.58,339018.0
2020-02-04 15:20:00,318.77,319.0,318.49,318.97,282759.0
2020-02-04 15:15:00,318.61,318.81,318.51,318.755,232920.0
2020-02-04 15:10:00,318.9721,318.98,318.62,318.6352,229877.0
2020-02-04 15:05:00,318.87,319.055,318.65,318.9768,183973.0
2020-02-04 15:00:00,318.73,319.1,318.64,318.87,216120.0
2020-02-04 14:55:00,318.89,319.0,318.66,318.76,934025.0
2020-02-04 14:50:00,319.22,319.33,318.82,318.875,617789.0
2020-02-04 14:45:00,319.16,319.35,319.12,319.22,167774.0
2020-02-04 14:40:00,319.0424,319.36,318.995,319.17,183724.0
2020-02-04 14:35:00,318.89,319.265,318.75,319.03,212763.0
2020-02-04 14:30:00,319.0571,319.26,318.8901,318.8901,136849.0
2020-02-04 14:25:00,319.3,319.34,318.95,319.03,148208.0
2020-02-04 14:20:00,319.3169,319.4,319.11,319.3,221037.0
2020-02-04 14:15:00,319.3,319.64,319.22,319.3134,320073.0
2020-02-04 14:10:00,319.325,319.5,319.16,319.2779,171359.0
2020-02-04 14:05:00,319.27,319.48,319.16,319.33,181954.0
2020-02-04 14:00:00,319.32,319.41,319.12,319.27,201285.0
2020-02-04 13:55:00,319.1775,319.33,318.9654,319.3139,205940.0
2020-02-04 13:50:00,318.89,319.18,318.87,319.18,193495.0
2020-02-04 13:45:00,318.59,319.0,318.42,318.9,217054.0
2020-02-04 13:40:00,318.65,318.82,318.52,318.59,178535.0
2020-02-04 13:35:00,318.29,318.69,318.26,318.64,165253.0
2020-02-04 13:30:00,318.12,318.3899,317.83,318.29,226860.0
2020-02-04 13:25:00,318.15,318.2936,317.93,318.12,220640.0
2020-02-04 13:20:00,318.38,318.44,318.03,318.1239,230427.0
2020-02-04 13:15:00,318.46,318.64,318.35,318.365,222106.0
2020-02-04 13:10:00,318.415,318.64,318.2607,318.445,172674.0
2020-02-04 13:05:00,318.36,318.46,318.25,318.42,173566.0
2020-02-04 13:00:00,318.22,318.56,318.09,318.35,194079.0
2020-02-04 12:55:00,317.86,318.22,317.76,318.205,149704.0
2020-02-04 12:50:00,317.96,318.31,317.67,317.82,503141.0
2020-02-04 12:45:00,317.78,318.04,317.73,317.9499,243300.0
2020-02-04 12:40:00,317.542,317.95,317.48,317.78,206494.0
2020-02-04 12:35:00,317.65,317.67,317.33,317.54,198429.0
2020-02-04 12:30:00,317.925,318.04,317.6113,317.635,176217.0
2020-02-04 12:25:00,317.53,318.13,317.38,317.925,307635.0
2020-02-04 12:20:00,317.9899,318.22,317.49,317.515,304636.0
2020-02-04 12:15:00,318.0,318.38,317.82,317.97,295914.0
2020-02-04 12:10:00,318.37,318.39,317.81,318.02,250426.0
2020-02-04 12:05:00,318.4375,318.7451,318.3547,318.3628,312989.0
2020-02-04 12:00:00,318.37,318.56,318.15,318.4,285479.0
2020-02-04 11:55:00,318.93,319.06,318.2,318.34,644173.0
2020-02-04 11:50:00,318.7833,319.4971,318.6963,318.9233,321467.0
2020-02-04 11:45:00,319.42,319.5,318.71,318.82,470256.0
2020-02-04 11:40:00,319.0496,319.52,318.9,319.4213,516828.0
2020-02-04 11:35:00,318.09,319.0656,317.9306,319.05,572686.0
2020-02-04 11:30:00,318.21,318.32,317.9701,318.0842,247531.0
2020-02-04 11:25:00,318.05,318.32,317.89,318.195,352329.0
2020-02-04 11:20:00,317.91,318.12,317.72,318.05,342465.0
2020-02-04 11:15:00,317.49,317.91,317.39,317.9062,371631.0
2020-02-04 11:10:00,317.22,317.59,317.21,317.4,289082.0
2020-02-04 11:05:00,317.48,317.65,317.1332,317.22,313267.0
2020-02-04 11:00:00,317.38,317.53,317.03,317.48,337143.0
2020-02-04 10:55:00,316.46,317.45,316.46,317.35,428452.0
2020-02-04 10:50:00,317.0302,317.4786,316.4476,316.4952,500541.0
2020-02-04 10:45:00,316.7541,317.34,316.71,316.96,431492.0
2020-02-04 10:40:00,316.5397,317.29,316.51,316.75,782839.0
2020-02-04 10:35:00,316.255,316.81,316.12,316.5319,591934.0
2020-02-04 10:30:00,315.6943,316.39,315.57,316.23,491114.0
2020-02-04 10:25:00,315.3803,316.0625,315.3318,315.7027,467718.0
2020-02-04 10:20:00,314.465,315.39,314.36,315.37,382106.0
2020-02-04 10:15:00,315.1898,315.48,314.25,314.4899,498044.0
2020-02-04 10:10:00,314.35,315.36,314.163,315.13,607067.0
2020-02-04 10:05:00,314.4102,314.9662,314.1053,314.3635,478673.0
2020-02-04 10:00:00,313.98,314.67,313.71,314.38,595911.0
2020-02-04 09:55:00,314.975,314.975,314.0,314.0,605830.0
2020-02-04 09:50:00,314.78,315.3322,314.78,314.98,627255.0
2020-02-04 09:45:00,315.43,315.85,314.68,314.68,849400.0
2020-02-04 09:40:00,316.62,316.7,315.39,315.51,985551.0
2020-02-04 09:35:00,315.6032,316.9346,315.293,316.6432,2669366.0
2020-02-03 16:00:00,308.27,308.92,308.2,308.68,1163166.0
2020-02-03 15:55:00,307.57,308.38,307.3501,308.26,651108.0
2020-02-03 15:50:00,308.25,308.3499,307.51,307.5102,434891.0
2020-02-03 15:45:00,308.9,308.91,308.27,308.2747,311244.0
2020-02-03 15:40:00,309.0801,309.3,308.75,308.9,313969.0
2020-02-03 15:35:00,308.905,309.19,308.79,309.0904,405945.0
2020-02-03 15:30:00,308.7924,309.2058,308.6754,308.9078,293296.0
2020-02-03 15:25:00,307.74,308.8,307.61,308.7688,480707.0
2020-02-03 15:20:00,307.34,307.74,307.29,307.73,227966.0
2020-02-03 15:15:00,307.62,307.695,307.2053,307.32,196601.0
2020-02-03 15:10:00,307.66,307.805,307.44,307.62,224375.0
2020-02-03 15:05:00,307.09,307.67,307.0196,307.6402,197164.0
2020-02-03 15:00:00,307.36,307.46,306.93,307.08,246778.0
2020-02-03 14:55:00,307.81,307.815,307.16,307.37,213790.0
2020-02-03 14:50:00,307.76,307.88,307.58,307.8,146091.0
2020-02-03 14:45:00,307.5599,307.96,307.33,307.75,304718.0
2020-02-03 14:40:00,307.03,307.64,307.0,307.5682,199234.0
2020-02-03 14:35:00,307.3454,307.72,307.0,307.04,258304.0
2020-02-03 14:30:00,307.41,307.78,307.2023,307.3495,275475.0
2020-02-03 14:25:00,307.04,307.68,307.0301,307.4,289631.0
2020-02-03 14:20:00,306.77,307.1374,306.67,307.02,237937.0
2020-02-03 14:15:00,307.3226,307.3496,306.73,306.77,335541.0
2020-02-03 14:10:00,307.95,308.1066,307.2601,307.3354,309156.0
2020-02-03 14:05:00,307.8053,308.23,307.625,307.925,289448.0
2020-02-03 14:00:00,307.64,308.03,307.64,307.79,239296.0
2020-02-03 13:55:00,307.6761,308.1481,307.3978,307.6505,320266.0
2020-02-03 13:50:00,307.5025,308.0448,307.3041,307.6959,303342.0
2020-02-03 13:45:00,308.07,308.111,307.4,307.4748,307695.0
2020-02-03 13:40:00,307.03,308.31,306.94,308.07,493506.0
2020-02-03 13:35:00,306.86,307.2774,306.64,307.02,312908.0
2020-02-03 13:30:00,307.16,307.34,306.8338,306.87,330641.0
2020-02-03 13:25:00,307.0298,307.288,306.84,307.16,534016.0
2020-02-03 13:20:00,306.895,307.3559,306.3851,307.017,619277.0
2020-02-03 13:15:00,307.6898,307.9818,306.6105,306.8998,691827.0
2020-02-03 13:10:00,308.28,308.5516,307.6103,307.69,401507.0
2020-02-03 13:05:00,308.73,309.02,308.16,308.28,395986.0
2020-02-03 13:00:00,309.18,309.32,308.71,308.72,301667.0
2020-02-03 12:55:00,309.5672,309.9287,308.8929,309.1861,481202.0
2020-02-03 12:50:00,310.15,310.17,309.33,309.575,373550.0
2020-02-03 12:45:00,310.0682,310.5907,310.0602,310.1482,291285.0
2020-02-03 12:40:00,310.49,310.65,309.83,310.01,478040.0
2020-02-03 12:35:00,310.9599,311.2,310.41,310.475,313671.0
2020-02-03 12:30:00,311.05,311.28,310.78,310.94,206598.0
2020-02-03 12:25:00,310.81,311.2631,310.81,311.0401,243963.0
2020-02-03 12:20:00,310.9148,311.15,310.63,310.81,389756.0
2020-02-03 12:15:00,311.2027,311.5581,310.7303,310.9427,637749.0
2020-02-03 12:10:00,312.0701,312.09,311.11,311.194,329747.0
2020-02-03 12:05:00,311.943,312.4203,311.6795,312.103,302459.0
2020-02-03 12:00:00,311.85,312.27,311.82,311.98,271922.0
2020-02-03 11:55:00,312.425,312.49,311.63,311.8584,397532.0
2020-02-03 11:50:00,312.4701,312.8841,312.3136,312.4351,241210.0
2020-02-03 11:45:00,313.09,313.77,312.3,312.48,572832.0
2020-02-03 11:40:00,312.815,313.1,312.6,313.1,261809.0
2020-02-03 11:35:00,312.8,313.05,312.6,312.8099,313354.0
2020-02-03 11:30:00,313.41,313.46,312.67,312.78,383378.0
2020-02-03 11:25:00,312.6047,313.4481,312.6047,313.4,597255.0
2020-02-03 11:20:00,311.795,312.64,311.74,312.62,299457.0
2020-02-03 11:15:00,312.05,312.46,311.7,311.77,320955.0
2020-02-03 11:10:00,312.16,312.5,311.8473,312.04,340645.0
2020-02-03 11:05:00,312.3701,312.694,312.0399,312.1601,298815.0
2020-02-03 11:00:00,311.4691,312.42,311.46,312.3326,484208.0
2020-02-03 10:55:00,311.58,311.95,311.44,311.62,239498.0
2020-02-03 10:50:00,312.5024,312.56,311.58,311.58,373556.0
2020-02-03 10:45:00,312.6899,313.0168,312.2501,312.5099,452067.0
2020-02-03 10:40:00,312.3727,313.25,312.26,312.71,608823.0
2020-02-03 10:35:00,312.4575,313.0496,312.3289,312.3983,508423.0
2020-02-03 10:30:00,311.227,312.505,311.227,312.4299,579003.0
2020-02-03 10:25:00,312.22,312.24,311.19,311.21,556711.0
2020-02-03 10:20:00,312.29,312.91,312.1381,312.18,561331.0
2020-02-03 10:15:00,311.55,312.6399,311.55,312.28,877386.0
2020-02-03 10:10:00,311.8282,312.1322,311.0211,311.4797,949522.0
2020-02-03 10:05:00,310.8,312.0655,310.79,311.8303,1263384.0
2020-02-03 10:00:00,310.35,310.93,309.5,310.78,1522541.0
2020-02-03 09:55:00,309.43,310.27,309.36,310.27,997257.0
2020-02-03 09:50:00,308.77,309.64,308.77,309.35,1223310.0
2020-02-03 09:45:00,308.9929,309.2772,308.6266,308.8314,885420.0
2020-02-03 09:40:00,306.7332,309.0118,306.7332,308.9,2149075.0
2020-02-03 09:35:00,304.3098,306.7982,302.5141,306.5099,5038423.0
2020-01-31 16:00:00,309.94,310.07,309.15,309.39,1707749.0
2020-01-31 15:55:00,309.69,310.2,309.5,309.97,1084499.0
2020-01-31 15:50:00,310.01,310.8,309.35,309.72,1250212.0
2020-01-31 15:45:00,309.4011,310.3581,308.5764,309.9762,1466968.0
2020-01-31 15:40:00,310.7199,311.185,309.3031,309.3498,1312167.0
2020-01-31 15:35:00,310.8116,311.3314,310.5407,310.7465,647960.0
2020-01-31 15:30:00,311.435,311.52,310.66,310.825,528430.0
2020-01-31 15:25:00,311.044,311.72,310.9603,311.4416,497869.0
2020-01-31 15:20:00,310.6894,311.5494,310.6607,311.083,575302.0
2020-01-31 15:15:00,310.97,311.17,310.4701,310.67,546137.0
2020-01-31 15:10:00,311.6601,311.9532,310.9791,311.02,564765.0
2020-01-31 15:05:00,312.22,312.56,311.52,311.6676,449932.0
2020-01-31 15:00:00,312.13,312.9,312.12,312.19,450310.0
2020-01-31 14:55:00,312.2701,312.515,312.0,312.13,332577.0
2020-01-31 14:50:00,312.055,312.57,312.02,312.28,267431.0
2020-01-31 14:45:00,312.4269,312.59,311.93,312.04,283083.0
2020-01-31 14:40:00,312.625,312.98,312.32,312.445,383218.0
2020-01-31 14:35:00,311.544,313.03,311.37,312.65,482939.0
